title_id,title_name,title_year
tt0085743,Jaane Bhi Do Yaaro,(1983)
tt0432637,Krrish,(2006)
tt1821480,Kahaani,(2012)
tt6971752,Shubh Mangal Saavdhan,(2017)
tt9007142,The Dark Side of Life: Mumbai City,(2018)
tt2855648,Madras Cafe,(2013)
tt2213054,Kai po che!,(2013)
tt5456546,Judwaa 2,(2017)
tt1787988,Talaash,(2012)
tt1433810,Dhobi Ghat,(2010)
tt4169250,M.S. Dhoni: The Untold Story,(2016)
tt7722258,Genius,(I) (2018)
tt6170954,Naam Shabana,(2017)
tt9390240,Shakeela,(2019)
tt0461936,Don,(I) (2006)
tt1327035,Dev.D,(2009)
tt1411956,Sold,(2016)
tt9637132,Prithviraj,(2020)
tt2979920,Bombay Velvet,(2015)
tt9248934,Marjaavaan,(2019)
tt4007558,Shaandaar,(2015)
tt1244093,Hisss,(2010)
tt3495030,Dum Laga Ke Haisha,(2015)
tt1438298,Guzaarish,(2010)
tt8130904,The Body,(I) (2018)
tt5743656,Phobia,(I) (2016)
tt0473367,Jaane Tu... Ya Jaane Na,(2008)
tt6405126,Simran,(2017)
tt3019620,Titli,(2014)
tt7384848,Missing,(I) (2018)
tt8366590,Baaghi 3,(2020)
tt9390222,72 Hours: Martyr Who Never Died,(2019)
tt3679060,Dishoom,(2016)
tt4430136,Pyaar Ka Punchnama 2,(2015)
tt3614516,Ankhon Dekhi,(2013)
tt8785426,Jabariya Jodi,(2019)
tt1144804,Kambakkht Ishq,(2009)
tt2976182,Roy,(2015)
tt5460276,Kaabil,(2017)
tt2905838,Bang Bang,(I) (2014)
tt0240200,Water,(I) (2005)
tt0114234,Rangeela,(1995)
tt1992138,Force,(2011)
tt1077248,Johnny Gaddaar,(2007)
tt2186933,Luv Shuv Tey Chicken Khurana,(2012)
tt0109010,1942: A Love Story,(1994)
tt5692786,Darkness Visible,(2019)
tt7283064,Sye Raa Narasimha Reddy,(2019)
tt2317337,Vicky Donor,(2012)
tt7981392,Kick 2,(2019)
tt3678938,Humpty Sharma Ki Dulhania,(2014)
tt0255111,Dhadkan,(2000)
tt9598520,Golmaal 5,
tt1274295,Kaminey,(2009)
tt5108476,Befikre,(2016)
tt1629376,7 Khoon Maaf,(2011)
tt6912162,Rambo,
tt2309987,Hate Story,(2012)
tt5207116,X: Past Is Present,(2015)
tt5156746,Force 2,(2016)
tt7010128,Saare Jahaan Se Achcha,
tt2424988,Gabbar is Back,(2015)
tt7695014,Saheb Biwi Aur Gangster 3,(2018)
tt5472374,Meri Pyaari Bindu,(2017)
tt0488414,Omkara,(2006)
tt7881542,Happy Phirr Bhag Jayegi,(2018)
tt8108206,Saand Ki Aankh,(2019)
tt7180544,Mukkabaaz,(2017)
tt0296574,Company,(2002)
tt1275863,Love Aaj Kal,(2009)
tt5121000,Aligarh,(2015)
tt1639426,Udaan,(2010)
tt0222012,Hey Ram,(2000)
tt1610452,Band Baaja Baaraat,(2010)
tt2436516,Go Goa Gone,(2013)
tt1806913,Golmaal Again,(2017)
tt5613834,A Gentleman,(2017)
tt7162758,Paltan,(2018)
tt1451797,Rann,(2010)
tt6117702,Munna Michael,(2017)
tt0079221,Gol Maal,(1979)
tt10011102,The Sholay Girl,(2019)
tt0195231,Satya,(1998)
tt2258337,Eega,(2012)
tt5882970,Tubelight,(2017)
tt4906960,Baadshaho,(2017)
tt3368222,Angry Indian Goddesses,(2015)
tt5477608,Kahaani 2,(2016)
tt5638500,1920 London,(2016)
tt2635622,The Attacks of 26/11,(2013)
tt9248940,Googly,(2019)
tt1146325,Singh Is King,(2008)
tt0109117,Andaz Apna Apna,(1994)
tt5465370,Naam Hai Akira,(I) (2016)
tt2372222,Kick,(2014)
tt1198101,Kites,(I) (2010)
tt2359810,Raanjhanaa,(2013)
tt1849718,Agneepath,(2012)
tt3696192,Singh Is Bliing,(2015)
tt0499375,Guru,(2007)
tt4675030,Great Grand Masti,(2016)
tt8458202,Pihu,(I) (2018)
tt0439662,Fanaa,(2006)
tt4552546,3 Storeys,(2018)
tt5235880,A Flying Jatt,(2016)
tt1373156,Karthik Calling Karthik,(2010)
tt5697870,Lucknow Central,(2017)
tt3776484,Zubaan,(2015)
tt1825801,Hostel,(2011)
tt1949548,Heroine,(2012)
tt5197544,Baar Baar Dekho,(2016)
tt6471054,Ajji,(2017)
tt2198235,Monsoon Shootout,(2013)
tt1375789,Race 2,(2013)
tt4022278,Fever,(I) (2016)
tt0150992,Hum Dil De Chuke Sanam,(1999)
tt0800956,Life in a Metro,(2007)
tt2016894,Ek Tha Tiger,(2012)
tt3802576,Brothers,(I) (2015)
tt4811706,Six X,(2016)
tt0111068,Sangharsh,(1999)
tt7881524,Arjun Patiala,(2019)
tt7549484,Firangi,(2017)
tt6467738,Irada,(2017)
tt6613812,Angrezi Mein Kehte Hain,(2018)
tt0306434,Aankhen,(2002)
tt6657506,THE TRAP,(2017)
tt3142232,Heropanti,(2014)
tt6620324,Indu Sarkar,(2017)
tt5071886,Kabali,(2016)
tt0118983,Dil To Pagal Hai,(1997)
tt10017956,Gone Kesh,(2019)
tt1673424,Phillum City,(2019)
tt7820846,Love Will Take Over,(2018)
tt4940456,Mirzya,(2016)
tt6580564,102 Not Out,(2018)
tt6078194,Bhabhipedia,(2018)
tt0050188,Mother India,(1957)
tt3483646,Bewakoofiyaan,(2014)
tt5997928,Hotel Salvation,(2016)
tt1050739,Roadside Romeo,(2008)
tt1043451,Delhi-6,(2009)
tt0490210,Sarkar Raj,(2008)
tt5954088,Commando 2,(2017)
tt2229842,Table No. 21,(2013)
tt1266583,Mumbai Meri Jaan,(2008)
tt7559180,99 Songs,
tt8011712,The Past,(I) (2018)
tt4865436,Hate Story 3,(2015)
tt5600714,Laal Rang,(2016)
tt6537508,Behen Hogi Teri,(2017)
tt1434447,Rocket Singh: Salesman of the Year,(2009)
tt5638474,Wajah Tum Ho,(2016)
tt5764024,OK Jaanu,(2017)
tt8066940,Indian 2,(2020)
tt3679000,Any Body Can Dance 2,(2015)
tt10023024,Love Aaj Kal 2,
tt0109555,Darr,(1993)
tt2072227,Shanghai,(2012)
tt0378072,Hum Tum,(2004)
tt1620719,Dabangg,(2010)
tt0233422,Chachi 420,(1997)
tt6363182,Gustakhiyan,
tt6118058,Maroon,(2016)
tt0348699,Paani,
tt1667838,I Hate Luv Storys,(2010)
tt4559046,Housefull 3,(2016)
tt3337550,Rahasya,(2015)
tt3175038,Ek Villain,(2014)
tt1694542,Tanu Weds Manu,(2011)
tt3717068,Court,(2014)
tt2049630,Unfreedom,(2014)
tt0106333,Baazigar,(1993)
tt4467262,Katti Batti,(2015)
tt3173910,Hasee Toh Phasee,(2014)
tt1954598,Ladies vs. Ricky Bahl,(2011)
tt4287778,Shab,(2017)
tt1509732,Aisha,(I) (2010)
tt7609114,Yamla Pagla Deewana Phir Se...,(2018)
tt0384491,Samay: When Time Strikes,(2003)
tt4874298,Madly,(2016)
tt1629295,I Am,(II) (2010)
tt2423132,Akaash Vani,(2013)
tt4979110,Daas Dev,(2018)
tt4897908,Calendar Girls,(2015)
tt3679070,Milan Talkies,(2019)
tt0454431,Chocolate: Deep Dark Secrets,(2005)
tt2762334,Main Tera Hero,(2014)
tt0811066,Shootout at Lokhandwala,(2007)
tt1609138,Koochie Koochie Hota Hai,
tt0104561,Jo Jeeta Wohi Sikandar,(1992)
tt3483612,Hamari Adhuri Kahani,(2015)
tt4552486,Dobaara: See Your Evil,(2017)
