title_id,title_name,title_year
tt9439486,What's Up Bai,(2018– )
tt1373021,Oye! It's Friday!,(2008– )
tt2557512,Umang Tarang,(1989)
tt3966616,Choti Si Kahani,(2011– )
tt9174322,I can you can,(2017)
tt7964022,Naam Gum Jayegaa,(2003)
tt5029068,Dhadkan,(2002–2003)
tt2557610,Teacher,(1998–1999)
tt6323386,Aakhir Kaun,(1996–1997)
tt1963638,Roomies,(2009–2010)
tt3832068,Saahil,(1996)
tt5826932,Aurat,(2001–2003)
tt9916128,Salt City (India),
tt7431572,Mano Ya Na Mano,(1995)
tt1267410,Grihasti,(2008– )
tt5581704,Reporter,(1994–1995)
tt5581432,Saboot,(1998–1999)
tt6220856,Raj Kahani,(1997–1998)
tt7194736,Mahakaali - Anth Hi Aarambh Hai,(2017– )
tt2290762,MTV Rush,(2012– )
tt0398525,Nandu Apna,(2003– )
tt8772364,Swim Team,(2015–2016)
tt5830276,Kkehna Hai Kuch Mujhko,(2004–2005)
tt5915502,Coke Studio @ MTV,(2011– )
tt3867586,Riyasat Aka Kingdom of Hearts,(2005–2006)
tt10045314,NIS Patiala,(2019– )
tt2424984,Darr,(1995–1996)
tt4092096,Raavi (BigMagic),(2013– )
tt10005718,Detective Omkar Nath (D.O.N.),(2006)
tt0398594,UGC Programme,(1988– )
tt10042260,Beekaboo,(2019– )
tt8736312,Guftagoo,(2011– )
tt5281462,Adalat,(1993–1994)
tt0398490,IGNOU Programme,(1987– )
tt0156203,Chhoti Badi Baatein,(1986– )
tt0401954,Kya Hadsaa Kya Haqeeqat - Kutumb,(2004– )
tt9855976,Liftman,(2018– )
tt6809196,Ji Mantriji,(2001)
tt8943426,Honi Anhoni,(2006–2007)
tt10010906,Mitegi Laxman Rekha,(2018)
tt5583078,Shapath,(1999–2000)
tt7997138,Par Is Dil Ko Kaise Samjaye,(2002)
tt5583070,Nehle Pe Dehla,(1999–2000)
tt0402712,Urmila,(2002– )
tt7976550,Hum Dono Hain Alag Alag,(2009)
tt5029050,Dastaan,(1994–1995)
tt6481450,Shiv Mahapuran,(2002–2003)
tt0307783,Mumkin,(1996– )
tt8925254,Armanon Ka Balidaan-Aarakshan,(2010–2011)
tt3908228,Lo Ho Gayi Pooja Iss Ghar Ki,(2008–2009)
tt5632146,Mrityunjay,(1997–1998)
tt1863527,Basera,(2009–2010)
tt6917820,Sanrachna,(2014)
tt6940718,A Frustrated Software Engineer,(2014– )
tt9890660,Global Poker League: India,(2019– )
tt3833728,Zindagi Milke Bitayenge,(1997)
tt8759452,Mohi,(2015–2016)
tt8464574,Surya the Super Cop,(2011)
tt7416834,Khwaish,(2007–2008)
tt3674858,Nestle Nido Young Stars aka Nido Ye Tare Hamare,(2008–2010)
tt9066222,Chehra,(2009)
tt6953940,The House That Made Me,(2013)
tt0390750,Paltan,(1997– )
tt1493343,Burey Bhi Hum Bhale Bhi Hum,(2009– )
tt6123828,Magar Ke Nagar,(2011–2012)
tt6392410,Truck Dhina Dhin,(1999–2000)
tt9466630,Sanyukt,(2016–2017)
tt5038326,Aankhen,(1995–1996)
tt1491202,Har Ghar Kuch Kehta Hai,(2007– )
tt7218616,Once Upon a Time with Vikram Bhatt,(2016– )
tt7976536,Teen Bahuraaniyaan,(2007–2009)
tt4509906,Vishakha Is Kidnapped: Savdhaan India,(2013– )
tt9856058,Dp Guru,(2017– )
tt8024592,Sukh by Chance,(2009–2010)
tt4476002,Savdhaan India: Punjab Fight Back Now,(2015– )
tt4061674,Aisa Des Hai Mera,(2006)
tt1552853,Kulvaddhu,(2006– )
tt3844938,Bhoothnath,(1989–1990)
tt6193574,Khidki,(2016– )
tt2452080,Bestsellers: Ek Shaam Ki Mulakaat,(1999–2000)
tt8694106,Jo Jeeta Wohi Super Star,(2008–2012)
tt9042372,Amma,(2016)
tt1297173,Rahat,(1995– )
tt5639860,Kahin Der Na Ho Jaye,(1995–1996)
tt2557588,Suhana Safar,(1995)
tt10010914,Chupke Chupke,(2017)
tt8925278,Hawan,(2011–2012)
tt4560326,Kohinoor,(2005– )
tt5279590,Mahanagar,(1988–1989)
tt1328916,Adhikaar,(2004– )
tt5616604,Naya Nukkad,(1993–1994)
tt6603074,Yeh Gulistan Hamara,(1992–1993)
tt0274292,Sukanya,(1998– )
tt7295018,Chupaun Kaise... Laga Chunri Mein Daag,(2014–2015)
tt6805396,Ranbir Rano,(2008–2009)
tt9160024,Khushiyon Kii Gullak Aashi,(2014)
tt4296644,Halla Bol 2,(2014– )
tt8862874,Tujhse Hai Raabta,(2018– )
tt9737656,Main Bhi Ardhangini,(2019– )
tt4703656,Alif Laila,(1997–2002)
tt2265000,Mann Ki Awaaz Pratigyaa,(2009– )
tt6380794,Zimbo,(1996–1997)
tt2555996,Suraj: The Rising Star,(2012– )
tt5830396,Siddhant,(2005–2006)
tt5613886,9 Malabar Hill,(1998–1999)
tt1593385,100% De Dhana Dhan,(2009– )
tt9843074,Band Baajaa Bride,(2013–2014)
tt0157231,Kakaji Kahin,(1988– )
tt4896462,Aashiq Biwi Ka,(2009–2010)
tt7130382,Paltan Meri Shaan,(2015–2016)
tt10087198,India Banega Manch,(2017)
tt3267406,VandeMataram: History of India's Wars,(2013– )
tt9856088,Married woman diaries phase 2,(2018– )
tt5429972,Rann VJ Run,(2013– )
tt10142126,Sun yaar chill maar,(2006–2009)
tt9553094,Consti-tuition,(2017– )
tt7620022,Star Bestsellers: First Kill,(1999)
tt6179724,Parivartan,(1992–1993)
tt8866842,Turning Point,
tt5029216,Shikast,(1993–1994)
tt10080906,Hey... Yehii to Haii Woh!,(2004–2005)
tt6027898,Krantijyoti Savitribai Phule,(2016–2017)
tt0397143,Dishayen,(2004– )
tt5462368,Cincinnati Bublaboo,(1998–1999)
tt0390681,Ajeeb Dastaan Hai Yeh,(1997– )
tt4907940,Anhonee,(1997–2000)
tt1604826,SAB Ka Bheja Fry,(2007– )
tt3897394,Samandar,(1995–1996)
tt0397151,Gayatri Mahima,(2003– )
tt5121042,Aaj Ki Raat Hai Zindagi,(2015– )
tt2361160,Hum,(2011–2012)
tt9039462,Power Couple,(2015–2016)
tt9869336,Krishnaben Khakhrawala,(2010–2011)
tt8466856,Mayavi Maling,(II) (2018– )
tt0240287,Mr. Yogi,(1989– )
tt5639820,Kahan Se Kahan Tak,(1996)
tt10005842,Annu Ki Ho Gayee Wah Bhai Wah,(2007–2008)
tt4674768,Beend Banoongaa Ghodi Chadhunga,(2011–2012)
tt4002902,Khata Rahe Mera Dil,(2011– )
tt4965858,Dhundh,(1999–2000)
tt1862195,Dance india dance doubles,(2011– )
tt6929738,Super Bheem,(2017– )
tt0816024,Khwahish,(1999–2000)
tt5781892,Parsai Kehate Hain,(2001–2002)
tt7450528,Kammal,(2002–2003)
tt2186937,Mahayatra Rishton Ka Anokha Safar Star Plus,(2010– )
tt5580518,Jaane Bhi Do Paro,(1998–1999)
tt7134694,Khatmal E Ishq,(2016–2017)
tt6027464,Dance Premier League,(2009– )
tt0157241,Rajani,(1985– )
tt1889877,Jhoome Jiya Re,(2009– )
tt5554968,Yeh Dil Chahe More,(2006–2007)
tt6346120,Yeh Ishq Nahin Aasaan,(1997–1998)
tt8325300,Judaai,(2018– )
tt8273374,Date Trap,(2011–2012)
tt6339960,Gaatha,(1997–1998)
tt4660612,Rooh,(2004– )
tt4476042,Kismat Connection,(2015– )
tt8796940,Mission Sapne,(2014–2016)
tt5102244,Sadma,(1994– )
tt6424788,Maila Anchal,(1990–1991)
tt9249078,Ayushmaan,(2004–2005)
tt1863771,Jugni Chali Jalandhar,(2009–2010)
tt10016556,Vatsyayana,(2018– )
tt5583100,Choti Muh Aur Badi Baat,(1998–1999)
tt5830182,Pradhan Mantri,(2001– )
tt3652606,Nestle Nesvita Woman of Strength '09,(2009– )
tt6380642,Rajani,(1993–1994)
tt9025464,Paalkhi,(2005–2006)
tt8522614,Sabse Smart Kaun?,(2018– )
tt8677758,Ek Packet Umeed,(2008)
tt0758898,Time Bomb,(2005– )
tt1282264,Biggest Loser Jeetega,(2007– )
tt10045256,Hum Tum Them,(2019– )
tt5559636,Tanav,(1994–1995)
tt5578920,Yeh Hain Raaz,(1998–1999)
tt8603126,Tales of Akbar & Birbal,(2003–2004)
tt9861350,Total Nadaniyaan,(2015)
tt5023990,Jeevan Mrityu,(1994– )
tt2331851,Indian Cricket League,(2007–2009)
tt5546796,Ek Tukda Chand Ka,(2001–2002)
tt5025782,Margarita,(1997– )
tt9249026,Hum Ladkiyan,(2008–2009)
tt7154572,The Golden Years with Javed Akhtar,(2016– )
tt3883040,Sarkar Sahab Aka Evicted Lord,(2007–2008)
tt0154072,Ladoosingh Taxiwala,(1976– )
tt7489662,Chase,(2016– )
tt10111456,The Journey Into Night,(2019– )
tt9343890,Confessions of an Indian Teenager,(2013–2014)
tt4586730,Hello Pratibha,(2015– )
tt7263822,Kahani Terrii Merrii,(2003)
tt2556102,Sara Jahan Hamara,(1994–1995)
tt6117008,Bombay Talking,(2005)
tt5619362,Love in Bombay,(2001–2002)
tt5547524,Pyar Zindagi Hai,(2003–2004)
tt0866509,BPL Oye!,(1994–1997)
tt10103534,Chalo Saaf Karein,(2019– )
tt7963758,Kittie Party,(2002–2004)
tt8960160,Savdhaan India Crime Alert,(2012–2013)
tt8780098,Khana Khazana,(1993–2012)
tt10005800,Pari Hoon Main,(2008)
tt0401067,Subah Savere,(2002– )
tt3820902,Aha,(1995–1996)
tt5627960,Amar Prem,(1996–1997)
tt7395390,Phir Jeene Ki Tamanna Hai,(2014)
tt7004298,Manoranjan,(1987–1988)
tt4579960,Aavishkaar: Ek Rakshak,(2004– )
tt2579918,Saturday Suspense,(1997–1998)
tt10055722,Horn Ok Please,(2018– )
tt0389705,Zindagi,(1987– )
tt3810840,Vansh,(1995–1996)
tt8841560,Meri Maa,(2011–2012)
tt1863661,Ek Chutki Aasmaan,(2010–2011)
tt10087150,Veer Shivaji,(2011–2012)
tt5580714,Taqdeer,(1998–1999)
tt9642576,Regiment Diaries,(2018–2019)
tt1506919,Twinkle Beauty Parlour - Lajpat Nagar,(2006– )
tt9170652,Piya Ka Ghar Pyaara Lage,(2011–2013)
tt8024604,Waqt Batayega Kaun Apna Kaun Paraya,(2008)
tt8071640,Alaxmi: Hamari Super Bahu,(2012–2013)
tt1004884,Miit,(2002–2003)
tt5627976,No Problem,(1996–1997)
tt2614000,Apne Paraye,(2001–2002)
tt4974626,Kawan Kitchen Mate,(2014– )
tt0845814,Maharath,(1996– )
tt7230844,Purvai Ek Nayi Aasha,(2016)
tt6954978,Classic Legends,(2011–2013)
tt7430954,Sa Re Ga Ma Pa,(2016)
tt1648136,Aap Jo Bolen Haan Toh Haan,(2003– )
tt6417250,Success Stories,(2017– )
tt10087194,Rex Talk,(2016)
tt8968764,Naari,(2018– )
tt0401909,ATN: Hindi News,(1971– )
tt6684956,Yudh,(1994–1995)
tt0397204,Talaaq Kyun,(2003– )
tt6955844,Rakkt,(2015)
tt10161794,MTV Ace of Space,
tt9646316,Jodee Kamaal Ki,(2006–2007)
tt9128936,TED Talks India Nayi Soch,(2017–2018)
tt1647964,Who Done It?,(2010– )
tt9284378,Sector 12 Ka Kitty Club,(2018– )
tt1135859,Fascínios,(2007–2008)
tt5616662,Adhikaar,(1996–1997)
tt0091233,Hum Hindustani,(1986– )
tt9249056,Hare Kkaanch Ki Choodiyaan,(2005–2006)
tt5578926,Neeyat,(1997–1998)
tt7168718,Aaj Ki Taza Khabar,(1987–1988)
tt6323400,Kismet,(1996–1997)
tt10062688,Crime Alert II independence Special Salma Aur Kashmir,(2018)
tt4914612,Star Bestsellers: Masoom,(1999–2000)
tt7154758,Dance India Dance USA Edition,(2013– )
tt5616624,Jazbaat,(1995–1996)
tt7938032,Thodi Khushi Thode Gham,(2006–2007)
tt8264374,Dum Dama Dum,(1998– )
tt7415678,Kaun,(1987–1988)
tt5182684,Spice of Life,(2015– )
tt8859830,Shorr,(2010–2011)
tt0809401,Sarrrkkar: Risshton Ki Ankahi Kahani,(2005– )
tt2473622,Rajdhani,(1999–2000)
tt0158429,Sauda,(1992– )
tt8765164,Justujoo,(2001–2002)
tt6574356,Gulmohar West,(1992–1993)
tt8024618,Sujata: Ek Stree Ka Samarpan,(2008)
tt6149610,Yoga for You,(2008– )
tt7453862,Sankat Mochan Mahabali Hanumaan,(2015–2017)
tt9146034,Saath Rahega Always,(2005–2006)
tt7474534,Humnawaaz,(2015–2016)
tt10122670,Love School,(2015– )
tt1945346,Bitto,(2010)
tt6684992,Sheila,(1994–1995)
tt0244931,Swami,(1987– )
tt2168391,Crime and Bollywood,(2011– )
tt10122736,Entertainment Ki Raat,(2017– )
tt4673986,Shaktimaan the Greatest Cyber Yogic Hero,(2011– )
tt2459536,Gumarah,(1995–1996)
tt9440418,Masakali,(2014–2015)
tt9856164,Tring tring,(2017– )
tt3852622,Moorat Aka Eunuch's Wedding,(2004–2005)
tt2118304,MTV Rock On,(2009– )
tt4009866,Manzil Aka Her Lost Destination,(2006– )
tt9872046,Paani Puri,(2008–2009)
tt8954820,Channel V Dare 2 Date,(2011–2013)
tt9174030,What the Duck,(2016)
tt9319914,D4 Get Up and Dance,(2016)
tt0283751,Kuha gaye woh log,(1985– )
tt7127944,Jeeney Bhi Do Yaaron,(2017)
tt7028054,Basera,(1991–1992)
tt9608932,Yes Sir,(1987–1988)
tt10055912,Dhunki,(2019– )
tt2452356,Kahkashan,(1991–1992)
tt9254574,Idhar Udhar,(1985–1998)
tt10055890,Soadies,(2016– )
tt5581430,Jaal,(1998–1999)
tt5847494,Life Ka Recharge,(2016– )
tt10011246,YOLO - You Only Live Once,(2017)
tt0401009,Garam,(2002– )
tt4981780,Mohandas B.A.L.L.B.,(2001–2002)
tt5915430,MTV Unplugged India,(2011– )
tt9140890,Talkietive Reviews,(2018– )
tt0266133,Dharam Yuddh,(1988– )
tt5638508,Karamati,(1996–1997)
tt4914628,Star Bestsellers: Kya Yehi Pyar Hai,(1999–2000)
tt8603152,Singhasan Battisi,(2011–2012)
tt5062836,Adha Sach Adha Jhoot,(1987–1988)
tt2010854,Mujhe meri family se bachao,(2011– )
tt2555998,Tere Mere Sapne,(1996–1997)
tt8779772,Risshton Ki Dor,(2006–2007)
tt0406391,Ankhon Dekhi,(2002– )
tt3820956,Taanav,(1994– )
tt0233074,Lohit Kinare,(1988– )
tt6122112,Mallika - e - Kitchen,(2009–2012)
tt4963888,Rishtey: Halki Si Dhoop,(1998–1999)
tt1268688,Log Kiya Kahengay,(1993– )
tt7272360,Rekhaa 011-30453607,(2017– )
tt9602824,Avinash I.P.S,(2002–2003)
tt3833390,Guldasta,(1987–1988)
tt0402670,Krishi Darshan: Grameen Bharat,(2000– )
tt1963147,Laugh India Laugh,(2010– )
tt5269364,Bheem Bhavani,(1990–1991)
tt0391589,Chhaya Geet,(1972–1982)
tt9156610,Ramayana,(2016)
tt3784686,Awaz dil se dil tak,(2003–2004)
tt7547426,Keshav Pandit,(2010)
tt4011024,Heart Talks,(2000– )
tt6610660,Khazana,(1986–1987)
tt9856016,Samadhan Ki Samasya,(2017– )
tt5638394,Agar Aisa Ho To,(1990–1991)
tt2169251,Mirchi Top 20,(2005– )
tt5580528,Dawn,(1998–1999)
tt5628148,Satya,(1996–1997)
tt5850554,Your Honour,(2000–2001)
tt8006496,Sare Jaha Se Achha: Web-Series,(2018– )
tt6186398,Instant Khichdi,(2005–2006)
tt4963954,Lakshya,(1999–2000)
tt10116026,Bhagyavidhaata,(2009–2011)
tt5471242,Main Anari Tu Anari,(1995–1996)
tt9174590,What the Duck Season 3,(2018)
tt6118642,Baazi Dimaag Ki,(2009–2010)
tt9170526,Tujh Sang Preet Lagai Sajna,(2012–2013)
tt6574830,Raj Se Swaraj,(1986–1987)
tt9760458,Pyaar Mein Twist,(2011)
tt7415668,Qaid,(1985–1986)
tt9710658,Zameen Se Aassman Tak,(2004)
tt6120398,Framed with the stars of Kaminey,(2009– )
tt1648139,Thriller at Ten,(2000–2002)
tt6402246,Heropanti Chalu Hai,(2017– )
tt2473468,Saturday Suspense: Paheli,(1998–2000)
tt9855058,Jahnvi,(2018)
tt2371901,Paddle Pop: Pyrata,(2008– )
tt10122704,Shani,(2016–2018)
tt6421030,Sahara,(1997)
tt5608906,Pro Kabaddi League,(2014– )
tt5583204,Ek Aur Kahani,(1999–2000)
tt3442428,Kambakht Ishq - Ittefaq,(2002–2003)
tt3773932,XP Guide,(2011– )
tt3835426,Papa Ban Gaye Hero,(2002)
tt6676100,Ehsaas,(1994–1995)
tt6339988,Farz,(1997–1998)
tt9036444,Sanjha Chula,(1990–1991)
tt8273438,Yeh Hai Aashiqui,(II) (2013–2014)
tt5508914,Mystical Mastani,(2015– )
tt5420170,Sahib Biwi Gulam,(2004–2005)
tt2113722,MTV Splits Villa 3,(2009– )
tt10055754,"Stupid man, smart phone",(2017– )
tt5974778,Karmbhoomi,(2016– )
tt2569546,Intel MTV Sound Trippin,(2012– )
tt5281514,Ardhangini,(1996–1997)
tt9614946,McDowell's No 1 Soda No 1 Yaari Jam,(2019–2020)
tt8007034,Koie Jane Na,(2004)
tt7418954,Aradhana,(1990–1991)
tt4914684,Apne Jaise Types,(1996–1997)
tt10127390,Agar Tum Saath Ho,(2016–2017)
tt6684980,Rishte,(1994–1995)
tt5638482,Shesh Prashna,(1993–1994)
tt2452744,Star Bestsellers: Bhoron Ne Khilaya Phool,(1999–2000)
tt7998268,Manshaa,(2004)
tt5619386,Mr Mintoo,(1996–1997)
tt10127374,Akbar rakht se takht ka safar,(2017– )
tt1661523,Chashme Badoor,(1998–1999)
tt4658052,Mooh Boli Shaadi,(2015– )
tt10016350,Desi tales,(2018– )
tt9125728,Looteri Dulhan,(2011)
tt5165688,HRX Heroes,(2015– )
tt8791912,Amrapali,(2002–2003)
tt6610646,Kabhi Door Kabhi Paas,(1986–1987)
tt4298560,Drama Hee Drama,(1998– )
tt9636822,Basera,(2000–2001)
tt7398688,Pyaar Tune Kya Kia Season9,(2017)
tt9637150,Amrita,(1987–1988)
tt2767878,The Tara Sharma Show,(2013– )
tt4040676,Allen's Soothers Boombastic,(2000)
tt0398576,Swaranjali,(2003– )
tt9099142,Draupadi,(2001–2002)
tt2473504,Naya Daur,(1997–1998)
tt8379096,Kunwara Hai Par Hamara Hai,(2017–2018)
tt9174572,WTD Googlies,(2018)
tt7963694,Khushi,(2000–2001)
tt3908270,Mamla Gadbad Hai,(2000–2001)
tt0307821,Sab Golmaal Hai,(1997– )
tt7963922,Saaksshi,(2004)
tt6805456,Jaha Pe Basera Ho,(2008)
tt7834134,Pathrai Aankhon Ke Sapne,(1999)
tt5102206,Lux Kaun Jeetega Bollywood Ka Ticket,(2008– )
tt5581720,Ek Bhool,(1988–1989)
tt3267188,Director's Cut with Kabir Bedi,(2008– )
tt5640994,Khushi,(1995–1996)
tt5581356,Woh Sach Hai,(1997–1998)
tt3822518,Yugantar,(1995–1996)
tt1615960,Extraordinary Canadians,(2011– )
tt9632176,Maaro Goa,
tt5458300,Star Bestsellers: the Ring,(1999– )
tt2614002,Ittefaq,(2001–2002)
tt5583180,Zanjeerein,(1999)
tt2473568,Hum Bambai Nahin Jayenge,(1994–1995)
tt1854768,Hello Bollywood,(1998–2000)
tt0241109,Intezzar,(1988– )
tt7589588,Comedy Ka Maha Muqabala,(2011– )
tt0259154,Shadi Ya...,(1993– )
tt0155421,Adhikar,(1988– )
tt5632136,Mast Mast Hain Zindagi,(1997–1998)
tt5045486,Kalakaar,(1994–1995)
tt7963766,Kudrat,(2001)
tt10122184,Aladdin,(2007– )
tt10042264,Nescafe Basement,(2019– )
tt10011784,JamToast,(2018)
tt2567652,Hum Dono,(1996–1997)
tt3751236,"Mausam, Seasons",(1998– )
tt4219404,Koi to ho ardhnarishwar,(2010– )
tt0397168,Koi Sapno Ke Deep Jalaye,(2003– )
tt10081438,Chhote Miyan Dhaakad,(2017– )
tt10128032,Chakradhari ajay krishna,(2001– )
tt0316996,Kya Masti Kya Dhum,(2001– )
tt2452224,Stars Bestsellers: Alvida,(1999–2000)
tt8469006,Tota Weds Maina,(2013)
tt7415858,Alibaba,(1991–1992)
tt5650088,Top Speed,(2006–2008)
tt6777550,Kaala Jal,(1983–1984)
tt3005872,Reality Stars,(2013– )
tt6380900,Black,(2007–2008)
tt7830878,Ek Laash,(1995–1996)
tt10128048,Comedy dangal,(2017– )
tt4338954,Pepsi Top of the Pops,(1995–1996)
tt5508964,Once More with Jaaved Jaaferi,(2014–2015)
tt7822786,Amul The Taste Of India,(2015)
tt9104678,Vijayta,(1995–1996)
tt4603546,Dial 100,(2000– )
tt8765724,Main Aisi Kyunn Hoon,(2007–2008)
tt4914694,Wajood,(2002–2003)
tt7563560,Purane Panne,(2017– )
tt4557478,The New Adventures of Hanuman,(2009–2010)
tt7246770,Streaming Now,(2017– )
tt4188014,The Fob and I,(2015– )
tt6820424,Andar Bahar,(1991–1992)
tt4165066,1857 Kranti,(2000–2001)
tt9070706,Shodh,(1984–1985)
tt9877418,Sai Bhaktoon Ki Sachchi Kahaniyaan,(2001)
tt9346672,Jaane Pehchaane with Javed Akhtar,(2015)
tt9099200,Tajurbe,(1994–1995)
tt5616586,Karz,(1996–1997)
tt8292386,Emotional Atyachaar,(2009–2011)
tt0402638,ETV Programme,(2002– )
tt9878816,Police Files,(2012–2013)
tt0397213,Vande Mataram & Thought for the Day,(2003– )
tt7405406,Shaamat: A Psychological Horror Thriller,
tt10016380,Lost & Found,(2016– )
tt0391676,Phool Khile Hain Gulshan Gulshan,(1972–1993)
tt0405559,Khushiyan,(2003– )
tt9855050,Mushaira Unplugged,(2017)
tt7112550,Lehren,(1989–1990)
tt8306742,Hum Hai Bajrangi,(2012–2013)
tt5066906,Kadwa Sach,(1980–1981)
tt4718554,The Making of Aurat aur Char Dewari Aka Women and Hurdles,(2007– )
tt0401977,Sahaj Swasthya,(2000– )
tt2365761,[v] Get Gorgeous,(2007– )
tt5268906,Ajube,(1992–1993)
tt5547006,Aap Ke Deewane Hain,(2003–2004)
tt0401002,Eminent Cartoonist of India,(2002– )
tt8107896,Kitchen Chronicles,(2016–2017)
tt5299310,Jarokha: Is Hafte Ki Kahani,(1995–1996)
tt5281460,Aparjita,(1993–1994)
tt8380128,Lootere Bandits of British India: Season 1,(2015)
tt2579886,Dear God,(1997–1998)
tt5619380,Kashish,(1992–1993)
tt10087502,The Anti Social Network,(2019– )
tt5632192,Pathjad,(1996–1997)
tt0482655,Desi Rhythms,(2003– )
tt9780192,Bikhare Hain Alfaaz,(2019– )
tt8216558,Pendu Pickle,(2018– )
tt0857196,Pehla Pyar,(1997– )
tt2314205,F.A.Q.,(2010– )
tt8469224,Asli Sardarji,(2016– )
tt3829396,Bushra Bushra,(2006)
tt5583134,Saath Saath,(1999–2000)
tt2368519,[v] Kidnap,(2009–2010)
tt5299270,Stree,(1993–1994)
tt0406427,Kisse Ek Hazar,(2002– )
tt0398421,Bhoomi,(2003– )
tt10098214,Padm Katha Shree Jain Ramayan,(2019– )
tt5580668,Colgate Top 10,(1998–1999)
tt0398462,Face in the Crowd,(2000– )
tt10102832,Mumbiker Nikhil Vlog,(2014– )
tt10016396,Stand Up Diaries,(2018– )
tt0398509,MTV: Made in India,(1997– )
tt2579962,"Star Bestsellers: Hello, May I Speak to Sanjay?",(1999–2000)
tt0401912,Awaaz,(2002– )
tt0402666,Kala Parikrama,(2002– )
tt7593278,Ehsaas,(1996–1997)
tt3308884,Apno Ke Liye Geeta Ka Dharmayudh,(2010–2011)
tt9680440,Untitled Clean Slate Project,
tt10124204,Webbed,(2013–2014)
tt4509920,Death in the Family,(2013– )
tt10122614,Savitri Devi College & Hospital,(2017–2018)
tt0401053,Primal Fashion,(2002– )
tt9632934,Yeh Hai Mumbai Meri Jaan,(2001)
tt8681306,Mind Flipped,(2018– )
tt0390730,Janata Ki Adalat,(1997– )
tt0401080,Zee News,(1992– )
tt0397188,Rishton Kee Doree,(2003– )
tt2579100,Stars Bestsellers: Zebra,(1999–2000)
tt4981820,Drishtaant,(1999–2000)
tt4457872,Baatein Kheti Ki,(2014– )
tt0398482,Haath Se Haath Mila,(2003– )
tt2492510,Ghar KI Baat Hain,(2009–2010)
tt10122690,Pantaloons Style Super Stars,(2019– )
tt7395516,Haunted Nights,(2014)
tt3824980,Sapno Ki Duniya,(1995–1996)
tt0398579,Take Care,(2003– )
tt5926822,Mirza Ghalib: The Playful Muse,(1989–1990)
tt2499772,Jeet Jayenge Hum,(2009–2010)
tt6069740,Maa Ki Mamta,(1991–1992)
tt0398475,Ghazal,(2000– )
tt7477324,Indian Martial Arts: Ek Itihaas,(2016– )
tt7981174,Sangursh,(1991–1993)
tt2556024,Zameer,(2000)
tt2130861,Just Dance: Taiyyari Jeet Ki,(2011– )
tt1477132,Kehta Hai Joker,(1999– )
tt2658392,Buzz of the Week,(2011– )
tt0405536,DD News: Headlines,(2000– )
tt2641886,Sach Hue Sapne Mere,(2008–2009)
tt0406485,Vote Ganit,(2002– )
tt5583052,Viraasat,(1999–2000)
tt3832062,Dal Mein Kala Hain,(1998–1999)
tt9856066,The real high,(2017– )
tt5678664,Rishte,(1990–1991)
tt0154093,Vividha,(1993– )
tt5352962,Alag Alag,(2000–2001)
tt10011612,Undefeated - Soldiers of Courage,(2017)
tt6335652,Jeene Bhi Do Yaaro,(1997–1998)
tt5631588,Yeh Hai Jhumri Talayiya,(1996–1997)
tt5613884,Samjhota,(1996–1997)
tt8866454,Australia tour of India in 2013-14,(2013)
tt4893014,Four,(2007–2008)
tt1132339,Nach Baliye 2,(2006– )
tt3469572,Summer Days,(2014– )
tt0398592,Turning Point,(1991– )
tt5026624,Vakalat,(1998–1999)
tt8896566,Folk Stars: Maati Ke Laal,(2015–2016)
tt6964250,The Retake,(2014)
tt10112382,UTV Chosen One,(2012)
tt1743524,Raveena and the Vampire,(2010– )
tt9581756,Zindagi wins,(2015)
tt6424766,Police File Se,(1987)
tt5807266,Indrajaal,(1995–1996)
tt0402702,TV Brands,(2002– )
tt5787396,The Workplace: Love Is War,(2016– )
tt6380612,Daane Anaar Ke,(1994–1995)
tt10157584,Dance Champions,(2017)
tt9871754,Santaan,(2007–2009)
tt0845883,Sidhhi,(1995– )
tt2888358,Post Midnight Hour,(1998– )
tt9070686,Lokmanya,(1998)
tt9861032,Tug of Love,(2018)
tt0273016,Rehnuma,(2000– )
tt6131700,On Camera with Ravie,(2016– )
tt8517602,VIVO #OnTheGo,(2018)
tt0397121,Abhiman,(2003– )
tt9490968,Parchhayian,(1996)
tt9174070,Paisa Vasool,(2017)
tt0395847,Chehere,(1968–1970)
tt10157588,Lip Sing Battle,(2017)
tt5583122,Ashiqui,(1998–1999)
tt0156219,Lok Gatha,(1992– )
tt9099340,Namaskar,(1992–1993)
tt9520498,Subconscious,(2019– )
tt1501442,Adventures of Chhota Birbal,(2002– )
tt6336436,One Plus One,(1997–1999)
tt4827440,Tujhsey Naraaz Nahi Zindagi,(2015– )
tt7510970,Kamagata Maru,(2018–2019)
tt2258860,Kumbh Karan,(2010– )
tt8805898,Khullja Sim Sim,(2001–2013)
tt7741798,Sambandh,(2001)
tt5631532,Mewa Lal,(1996–1997)
tt6446686,Meet Us in London,(1957)
tt5894646,Gumrah 5 End of innocene. #Reality check. India,(2016– )
tt5285776,Nai Dishayeh,(1990–1991)
tt6380814,Agwaah,(1996–1997)
tt4790468,Takkar,(2000–2001)
tt1807458,Patli Galli,(1999–2000)
tt10089092,The List,(2016– )
tt7246762,Rhythm & Rox,(2017– )
tt10162284,Star Parivaar Awards,(2003– )
tt7100864,Tripwithme,(2017– )
tt7144646,Albeli,(1993–1994)
tt8885214,Chaal,(1994–1995)
tt8927624,Kheti Se Lakhpati,(2010)
